,customer_id,Name,age,gender,security_no,region_category,membership_category,joining_date,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
28210,fffe43004900440033003300370039003300,Gracie Sorrels,31.0,M,4EH1W3T,City,No Membership,20150510,unknown,CID42030,Gift Vouchers/Coupons,Smartphone,FiberOptic,10:14:53,11.0,129.58,40853.59,70,399.50264955636027,No,Yes,Yes,Unsolved,No reason specified,4.0
28211,fffe43004900440033003800330033003900,Norene Stupka,29.0,M,5W452DA,Town,Premium Membership,20150305,No,,Gift Vouchers/Coupons,Smartphone,WiFi,12:02:41,11.0,134.15,31887.53,60,727.68,Yes,No,No,Not Applicable,Poor Product Quality,3.0
28212,fffe4300490044003700340034003000,Elke Keyes,56.0,F,FUY2BG5,Town,Platinum Membership,20170810,Yes,CID11116,Without Offers,Desktop,WiFi,18:58:20,24.0,207.61,42803.51,210,746.08,Yes,Yes,Yes,Solved,Too many ads,3.0
28213,fffe43004900440031003700360038003300,Gracie Ficklin,61.0,F,S2OM2XP,Village,Basic Membership,20171106,Yes,,Gift Vouchers/Coupons,unknown,WiFi,02:28:34,13.0,51.18,18117.41,170,612.01,No,Yes,Yes,No Information Available,Poor Product Quality,4.0
28214,fffe43004900440033003000380030003000,Loura Calico,42.0,F,1ZZ39OU,City,Basic Membership,20150927,Yes,,Gift Vouchers/Coupons,Smartphone,FiberOptic,09:28:34,9.0,84.97,26313.41,170,687.4398592783969,No,Yes,No,Not Applicable,Too many ads,5.0
28215,fffe43004900440035003100310039003500,Lacey Knebel,47.0,F,J4415QC,Town,No Membership,20151021,No,,Credit/Debit Card Offers,Desktop,MobileData,06:08:42,11.0,156.26,28492.07,70,665.48,Yes,No,No,Not Applicable,Poor Product Quality,5.0
28216,fffe43004900440031003100300032003800,Benton Saylors,47.0,F,RXA3X1F,City,Silver Membership,20170731,No,,Without Offers,Desktop,MobileData,14:36:31,22.0,231.56,48961.14,140,682.67,No,Yes,Yes,Solved in Followup,Too many ads,4.0
28217,fffe43004900440034003400350031003200,Trudi Cratty,42.0,F,Q7N8JPE,Town,Basic Membership,20161223,Yes,CID35875,Without Offers,Smartphone,MobileData,07:03:09,9.0,176.18,20041.06,70,671.71,Yes,No,Yes,Unsolved,Too many ads,5.0
28218,fffe43004900440031003200330038003000,Beatriz Morgenstern,20.0,M,21S23LO,City,Basic Membership,20150514,Yes,CID26616,Without Offers,Desktop,MobileData,20:48:32,-4.0,801.1099999999999,11897.07,Error,511.47,Yes,Yes,Yes,No Information Available,Poor Website,5.0
28219,fffe4300490044003800320031003900,Genoveva Buzzard,52.0,F,HMWSHN9,City,Gold Membership,20151017,Yes,CID52176,Gift Vouchers/Coupons,Smartphone,MobileData,18:04:14,12.0,32.45,25121.68,170,687.4398592783969,Yes,No,No,Not Applicable,Too many ads,3.0
28220,fffe4300490044003200310037003500,Elden Defore,10.0,F,FBIKXRW,City,No Membership,20160601,No,,Credit/Debit Card Offers,Smartphone,WiFi,05:33:22,15.0,149.33,29203.37,230,393.91499999999985,Yes,No,No,Not Applicable,Poor Customer Service,5.0
28221,fffe43004900440032003100330037003700,Donya Guider,21.0,M,61GP1S3,City,Premium Membership,20160212,No,,Gift Vouchers/Coupons,Desktop,FiberOptic,13:22:28,20.0,801.1099999999999,25072.82,30,806.73,Yes,Yes,No,Not Applicable,Quality Customer Care,1.0
28222,fffe43004900440036003100330038003200,Alyson Laughridge,14.0,F,A4XTNV6,City,No Membership,20170719,unknown,CID46268,Without Offers,Both,FiberOptic,23:08:49,14.0,406.87,9257.84,180,500.82,Yes,No,No,Not Applicable,Too many ads,5.0
28223,fffe43004900440033003700390037003500,Ranee Rames,14.0,F,Q2DQH86,Village,Premium Membership,20170111,Yes,CID34912,Without Offers,Both,FiberOptic,21:38:33,3.0,574.43,41091.81,140,745.87,Yes,No,No,Not Applicable,Poor Product Quality,3.0
28224,fffe43004900440034003700300033003400,Elden Villalpando,42.0,M,E423RTU,City,Basic Membership,20170103,Yes,,Gift Vouchers/Coupons,Smartphone,FiberOptic,11:58:09,19.0,111.7,5571.85,90,515.18,No,Yes,No,Not Applicable,Too many ads,5.0
28225,fffe43004900440031003600350034003400,Shakira Abell,10.0,F,XKC3HTN,City,Premium Membership,20151020,No,,Without Offers,Desktop,WiFi,23:49:49,11.0,348.25,53850.99,24548823430050067,780.22,No,Yes,Yes,Solved,Quality Customer Care,1.0
28226,fffe43004900440031003800320033003100,Aleta Milne,19.0,F,D8KFFB9,unknown,Gold Membership,20170530,unknown,CID41940,Credit/Debit Card Offers,Smartphone,MobileData,00:19:02,1.0,31.73,28878.25,210,717.53,No,Yes,No,Not Applicable,Poor Product Quality,4.0
28227,fffe43004900440034003100360035003400,Merrill Arnott,34.0,M,K9F20UJ,City,Premium Membership,20170506,No,,Without Offers,Desktop,FiberOptic,23:33:06,15.0,34.66,10789.82,160,781.88,Yes,No,Yes,Solved,No reason specified,3.0
28228,fffe43004900440035003700310036003200,Idalia Borges,14.0,M,Q12XNR0,City,Premium Membership,20171216,No,,Without Offers,Both,FiberOptic,13:24:16,2.0,459.43,18372.37,90,768.18,No,Yes,No,Not Applicable,User Friendly Website,1.0
28229,fffe43004900440035003100320037003800,Houston Leflore,12.0,M,D82NSCA,unknown,Premium Membership,20150716,Yes,CID42072,Without Offers,unknown,MobileData,21:25:34,22.0,32.51,47334.32,280,767.84,Yes,No,No,Not Applicable,No reason specified,3.0
28230,fffe4300490044003500320037003300,Wan Vincelette,39.0,M,VEATGN5,unknown,Basic Membership,20150708,unknown,CID61127,Without Offers,Desktop,WiFi,12:55:02,-4.0,282.47,38470.89,90,627.93,No,Yes,Yes,Solved in Followup,Poor Product Quality,5.0
28231,fffe43004900440034003700360032003700,Margareta Denker,46.0,M,VFGHSML,City,Silver Membership,20170924,Yes,CID55894,Without Offers,Both,FiberOptic,20:12:20,6.0,486.664496042632,24918.05,70,723.89,Yes,Yes,Yes,Solved in Followup,Poor Website,3.0
28232,fffe4300490044003600370039003200,Luvenia Kirst,59.0,F,GR0RESI,City,Platinum Membership,20151223,Yes,,Gift Vouchers/Coupons,Desktop,FiberOptic,20:49:22,21.0,217.24,11742.51,140,736.35,Yes,Yes,No,Not Applicable,Products always in Stock,2.0
28234,fffe43004900440032003200370037003900,Beatriz Harvard,14.0,M,SPIKLOE,City,Premium Membership,20150312,Yes,,Credit/Debit Card Offers,unknown,WiFi,00:51:03,22.0,801.1099999999999,1044.04,150,711.03,No,Yes,No,Not Applicable,Poor Customer Service,3.0
28235,fffe43004900440036003300310037003200,Kiyoko Maughan,47.0,M,MUSOG7J,Village,Platinum Membership,20170927,Yes,,Without Offers,Desktop,WiFi,23:02:52,6.0,256.27,16916.92,60,786.26,Yes,No,Yes,No Information Available,Products always in Stock,1.0
28236,fffe43004900440035003900340033003000,Tyesha Myles,54.0,F,UMZMXN8,City,No Membership,20161003,No,,Without Offers,Smartphone,WiFi,05:28:52,7.0,31.91,7078.27,280,687.4398592783969,Yes,No,No,Not Applicable,Poor Website,5.0
28237,fffe43004900440034003800380034003700,Fumiko Burgett,17.0,F,H5CXOFO,City,No Membership,20171118,Yes,CID20955,Gift Vouchers/Coupons,Smartphone,MobileData,20:37:34,15.0,32.0,15363.03,240,658.52,Yes,No,No,Not Applicable,Poor Customer Service,4.0
28238,fffe43004900440033003900300039003800,Maudie Mcmanis,23.0,M,27RLVC9,Town,Silver Membership,20160605,Yes,CID51748,Gift Vouchers/Coupons,Desktop,FiberOptic,23:01:19,-4.0,801.1099999999999,12710.11,250,687.4398592783969,Yes,No,No,Not Applicable,No reason specified,4.0
28239,fffe43004900440032003300360030003000,Marietta Borges,61.0,F,Z90WKP1,City,Platinum Membership,20150114,No,,Without Offers,Desktop,MobileData,17:14:24,24.0,394.56,2918.8,Error,484.9097569107053,No,Yes,No,Not Applicable,Poor Product Quality,3.0
28240,fffe43004900440033003300300032003300,Len Vitolo,41.0,F,D4NA1B9,unknown,Silver Membership,20160528,Yes,CID15666,Without Offers,Desktop,MobileData,22:57:44,14.0,667.85,80893.05,80,701.88,No,Yes,Yes,Solved,Quality Customer Care,2.0
28241,fffe4300490044003400310038003500,Cedrick Redd,18.0,F,0RW8VB0,Town,No Membership,20150313,No,,Without Offers,Both,MobileData,13:43:35,8.0,269.48,18554.37,170,676.16,Yes,No,Yes,No Information Available,Too many ads,4.0
28242,fffe43004900440036003300390034003800,Arielle Voisine,36.0,F,7UWJEKH,Village,Premium Membership,20161231,unknown,CID19669,Gift Vouchers/Coupons,Smartphone,WiFi,03:42:58,4.0,215.11,21520.11,260,687.4398592783969,Yes,No,No,Not Applicable,Poor Customer Service,3.0
28243,fffe43004900440035003300350035003800,Grace Dagenhart,32.0,F,NDGAVDF,unknown,No Membership,20170102,unknown,CID24039,Without Offers,Desktop,MobileData,05:59:03,-4.0,34.43,18529.18,170,688.84,No,Yes,No,Not Applicable,Poor Product Quality,4.0
28244,fffe43004900440033003500360039003900,Joseph Foland,55.0,M,C30LTDX,City,Gold Membership,20150123,Yes,CID42355,Without Offers,unknown,WiFi,18:35:20,15.0,-384.96999999999997,38806.28,130,720.63,Yes,No,No,Not Applicable,Poor Customer Service,3.0
28245,fffe43004900440035003700330037003500,Sallie Forsman,43.0,F,B6NNE2Q,unknown,Premium Membership,20150528,No,,Gift Vouchers/Coupons,Smartphone,WiFi,23:16:58,20.0,208.67,31157.67,Error,986.0550000000002,No,Yes,Yes,Solved in Followup,Poor Product Quality,3.0
28246,fffe43004900440032003300330032003100,Francis Lynes,17.0,F,32WVHMZ,Village,Basic Membership,20170727,No,,Gift Vouchers/Coupons,unknown,FiberOptic,22:08:11,21.0,58.42,32725.86,200,705.12,No,Yes,No,Not Applicable,Poor Website,4.0
28247,fffe43004900440035003900390036003100,Wiley Moss,19.0,F,NTV1PKA,Town,Gold Membership,20150518,unknown,CID44083,unknown,Desktop,FiberOptic,16:47:28,11.0,331.8,47618.49,280,687.4398592783969,Yes,Yes,No,Not Applicable,No reason specified,3.0
28248,fffe43004900440033003600350033003300,Carmelo Huddle,31.0,M,D1FXHAU,Village,Gold Membership,20170309,No,,Gift Vouchers/Coupons,Desktop,WiFi,13:41:11,2.0,157.99,28289.51,290,736.41,Yes,No,Yes,Solved in Followup,Too many ads,3.0
28249,fffe43004900440032003900390037003500,Joyce Propp,42.0,F,P3IB74P,unknown,Basic Membership,20171228,Yes,CID27442,Gift Vouchers/Coupons,Desktop,FiberOptic,14:28:58,13.0,33.16,4985.84,110,550.12,No,Yes,No,Not Applicable,Poor Customer Service,5.0
28250,fffe43004900440031003900310035003800,Maudie Ogren,32.0,F,2M1YDHV,City,Basic Membership,20161210,No,,Without Offers,Desktop,FiberOptic,20:15:54,13.0,-384.96999999999997,4704.96,10205000268028286,653.37,Yes,No,No,Not Applicable,No reason specified,4.0
28251,fffe43004900440032003400340032003400,Jeannette Teamer,60.0,F,6CVW301,Town,Gold Membership,20150809,No,,Gift Vouchers/Coupons,Smartphone,FiberOptic,04:06:43,8.0,30.72,20346.19,210,726.99,No,Yes,No,Not Applicable,Too many ads,3.0
28252,fffe43004900440035003200310037003700,Birgit Geraci,24.0,M,GNAX6N9,City,Gold Membership,20171025,No,,Without Offers,Smartphone,FiberOptic,21:54:48,13.0,249.01,43328.52,210,777.96,Yes,Yes,No,Not Applicable,Poor Product Quality,3.0
28253,fffe43004900440033003900360036003900,Ilda Lone,27.0,F,QREXP3V,Village,Basic Membership,20160705,Yes,CID7324,Without Offers,Smartphone,WiFi,13:59:54,14.0,169.85,33391.4,130,393.91499999999985,Yes,No,Yes,Unsolved,No reason specified,5.0
28254,fffe43004900440035003400350037003000,Nikki Streight,15.0,M,T3TIWET,Village,Gold Membership,20151016,unknown,CID54135,Without Offers,Smartphone,FiberOptic,09:12:29,13.0,374.05,80893.05,120,743.97,Yes,No,Yes,No Information Available,Reasonable Price,2.0
28255,fffe43004900440035003700310034003500,Lore Tijerina,39.0,M,LLA8232,Town,Silver Membership,20151013,Yes,CID59684,Credit/Debit Card Offers,Desktop,MobileData,05:12:12,9.0,801.1099999999999,48009.55,250,726.85,No,Yes,No,Not Applicable,Poor Website,3.0
28256,fffe43004900440032003600320037003400,Margareta Swing,64.0,F,D8KPP58,unknown,Platinum Membership,20161204,No,,Without Offers,Desktop,MobileData,09:26:27,19.0,801.1099999999999,28188.07,250,777.55,No,Yes,No,Not Applicable,Poor Product Quality,3.0
28257,fffe43004900440033003400350036003800,Sid Lewandowski,52.0,F,3UZ28Y0,unknown,Gold Membership,20160608,No,,Gift Vouchers/Coupons,Desktop,WiFi,10:22:18,13.0,128.67,43653.66,90,717.43,No,Yes,Yes,No Information Available,Too many ads,3.0
28258,fffe43004900440031003300370035003000,Xenia Trudell,17.0,M,VA00QSV,Town,Basic Membership,20160318,unknown,CID55230,Gift Vouchers/Coupons,Desktop,FiberOptic,21:15:55,9.0,125.37,14404.88,170,402.1225661057125,No,Yes,No,Not Applicable,Poor Customer Service,4.0
28259,fffe43004900440033003100340034003000,Margarito Gabriel,39.0,M,Y9YSBBO,Village,No Membership,20161210,Yes,CID31266,Gift Vouchers/Coupons,Desktop,FiberOptic,19:27:07,18.0,148.09,28881.24,270,393.91499999999985,No,Yes,Yes,Solved,No reason specified,5.0
28260,fffe43004900440033003300380030003000,Latoyia Costillo,42.0,F,QMKSXQ0,unknown,Premium Membership,20151002,Yes,CID44823,Credit/Debit Card Offers,unknown,WiFi,11:43:39,16.0,801.1099999999999,48511.87,260,700.92,Yes,Yes,Yes,Solved in Followup,Poor Customer Service,3.0
28261,fffe43004900440031003700300037003500,Melinda Saur,61.0,M,TL2ZAIN,Town,No Membership,20171217,unknown,CID44220,Credit/Debit Card Offers,unknown,MobileData,07:27:58,25.0,55.45,39037.2,140,569.98,No,Yes,No,Not Applicable,Poor Website,5.0
28262,fffe43004900440031003100330037003900,Blossom Krings,27.0,F,E3P9I0O,unknown,No Membership,20161017,unknown,CID7799,Gift Vouchers/Coupons,Smartphone,MobileData,19:11:02,8.0,34.48,23963.62,50,393.91499999999985,No,Yes,No,Not Applicable,Poor Website,5.0
28263,fffe43004900440035003400310036003400,Gracie Melancon,59.0,M,SXI5ZNF,City,Premium Membership,20170121,unknown,,Without Offers,unknown,FiberOptic,00:18:32,10.0,110.02,16585.68,150,779.96,Yes,No,No,Not Applicable,Poor Customer Service,3.0
28264,fffe43004900440034003100300031003700,Ivory Rudloff,60.0,M,6C423YL,City,Silver Membership,20160217,Yes,CID40312,Credit/Debit Card Offers,Smartphone,WiFi,22:42:58,13.0,108.54,41087.4,Error,393.91499999999985,Yes,No,Yes,No Information Available,Poor Product Quality,4.0
28265,fffe43004900440031003700350030003400,Lynda Thomas,29.0,F,U1X384Q,Town,No Membership,20161209,unknown,CID50554,Without Offers,Desktop,FiberOptic,21:29:03,10.0,801.1099999999999,5325.37,Error,674.15,Yes,No,No,Not Applicable,Poor Website,4.0
28266,fffe43004900440034003900390038003800,Danica Schreiber,64.0,F,LRP7UIV,Town,No Membership,20150827,Yes,,Without Offers,Desktop,FiberOptic,11:41:06,10.0,34.17,2717.09,160,393.91499999999985,No,Yes,Yes,Unsolved,Poor Website,5.0
28267,fffe43004900440035003500380036003000,Suzanna Bernhardt,17.0,F,GPII0PZ,Town,Platinum Membership,20170701,No,,Credit/Debit Card Offers,Desktop,MobileData,15:13:43,19.0,469.73,79836.71,40,735.1,No,Yes,No,Not Applicable,Products always in Stock,2.0
28268,fffe43004900440034003200380037003900,Minerva Ravenscroft,53.0,F,TP9GISO,Town,Gold Membership,20161219,Yes,CID61796,Credit/Debit Card Offers,Smartphone,WiFi,20:31:15,8.0,427.64,44182.03,280,505.5392550811392,No,Yes,No,Not Applicable,Too many ads,3.0
28269,fffe43004900440031003600300036003700,Kym Keyes,61.0,F,J0HFFJU,Town,Gold Membership,20170809,Yes,CID53211,Credit/Debit Card Offers,Smartphone,WiFi,18:24:57,20.0,63.92,37578.55,200,687.4398592783969,No,Yes,Yes,No Information Available,Poor Product Quality,3.0
28270,fffe43004900440032003200340031003400,Deeann Hutton,10.0,M,QCMKMVV,Town,Premium Membership,20160306,No,,Credit/Debit Card Offers,Smartphone,FiberOptic,16:32:10,10.0,430.19,24324.38,260,972.2479224601918,Yes,No,No,Not Applicable,Too many ads,3.0
28271,fffe43004900440033003200360037003100,Lida Vales,21.0,M,1OAMXV3,Town,Basic Membership,20171006,No,,Without Offers,Desktop,FiberOptic,14:20:10,17.0,55.41,39087.01,4044123056653185,632.65,Yes,No,Yes,Solved in Followup,Too many ads,4.0
28272,fffe43004900440035003200380035003000,Hilary Depaolo,12.0,F,ZDQTA2J,City,No Membership,20150813,Yes,CID8814,Gift Vouchers/Coupons,Desktop,FiberOptic,02:00:33,17.0,118.13,16612.0,Error,642.13,No,Yes,No,Not Applicable,No reason specified,5.0
28273,fffe43004900440034003900320030003800,Felisa Bober,25.0,F,SGZ6LU1,City,No Membership,20170604,No,,Without Offers,Smartphone,WiFi,18:07:23,16.0,440.92,4192.93,130,595.04,Yes,No,Yes,Solved in Followup,Poor Product Quality,5.0
28274,fffe43004900440036003000360032003400,Vannesa Angeles,22.0,M,6F9RE3W,Village,Basic Membership,20150508,No,,Gift Vouchers/Coupons,Both,WiFi,18:18:36,14.0,235.06,23303.88,190,643.87,Yes,No,No,Not Applicable,Too many ads,5.0
28275,fffe4300490044003400310037003600,Wiley Hasler,30.0,M,AIQMQ2I,City,Gold Membership,20160709,Yes,CID39361,Without Offers,Smartphone,WiFi,19:24:23,-4.0,135.6,6822.57,110,601.84,No,Yes,No,Not Applicable,Too many ads,4.0
28276,fffe4300490044003200360037003800,Luetta Crofoot,41.0,F,NXFPTXG,Village,Premium Membership,20171224,unknown,CID57556,Without Offers,Desktop,FiberOptic,16:45:52,10.0,65.46,46756.57,290,986.0550000000002,No,Yes,No,Not Applicable,Poor Website,3.0
28277,fffe43004900440033003700380032003300,Shanae Postel,40.0,M,8AR6V0K,Village,Basic Membership,20170405,unknown,CID41635,Gift Vouchers/Coupons,Smartphone,FiberOptic,08:50:08,19.0,38.57,15108.42,180,640.66,Yes,No,Yes,No Information Available,Poor Website,5.0
28278,fffe43004900440035003800370032003500,Palma Thiele,28.0,F,M62YK9W,Town,Platinum Membership,20161220,unknown,CID54416,Credit/Debit Card Offers,Smartphone,FiberOptic,06:55:57,10.0,269.32,3593.84,160,712.13,Yes,No,No,Not Applicable,Too many ads,3.0
28279,fffe43004900440031003900390039003400,Brian Olszewski,29.0,F,709EC1B,Village,Silver Membership,20150706,No,,Without Offers,Desktop,FiberOptic,06:51:34,4.0,485.55,30924.34,130,707.8,Yes,Yes,No,Not Applicable,Poor Customer Service,4.0
28280,fffe43004900440033003900320035003400,William Link,19.0,F,IYZ5U72,unknown,Silver Membership,20150903,No,,Without Offers,Desktop,MobileData,20:03:47,24.0,36.5,20082.76,110,798.86,No,Yes,No,Not Applicable,Too many ads,3.0
28281,fffe43004900440032003600390035003800,Jeanine Scull,50.0,F,P8K0Z93,City,Premium Membership,20160702,No,,Credit/Debit Card Offers,unknown,FiberOptic,15:09:10,10.0,43.35,7050.26,20,687.4398592783969,Yes,No,Yes,Solved,User Friendly Website,1.0
28282,fffe43004900440035003400380035003600,Margarito Sapp,41.0,M,MW6TV0Q,Town,Platinum Membership,20151228,Yes,CID45457,Credit/Debit Card Offers,Both,WiFi,15:57:27,13.0,679.76,6467.74,170,703.22,Yes,Yes,Yes,No Information Available,No reason specified,3.0
28283,fffe43004900440033003900350036003400,Solomon Abe,20.0,F,Z6Y92MA,City,No Membership,20150317,No,,Credit/Debit Card Offers,Desktop,FiberOptic,07:48:01,12.0,32.26,21605.73,150,584.01,No,Yes,Yes,Solved,Poor Customer Service,5.0
28284,fffe4300490044003400330039003100,Rosia Lundy,23.0,F,51M373W,City,Basic Membership,20150214,Yes,CID56324,Credit/Debit Card Offers,Smartphone,WiFi,01:44:50,12.0,351.85,25471.98,200,393.91499999999985,No,Yes,Yes,Unsolved,Poor Customer Service,5.0
28285,fffe43004900440032003500300036003000,Ira Tipping,56.0,M,9DLMDCQ,Village,Premium Membership,20160610,No,,Without Offers,Smartphone,FiberOptic,06:10:01,10.0,35.8,70902.38,150,687.4398592783969,No,Yes,No,Not Applicable,Quality Customer Care,1.0
28286,fffe43004900440035003200310038003000,Florance Jewell,25.0,F,KFVAO0O,Town,Platinum Membership,20170731,No,,Gift Vouchers/Coupons,Desktop,MobileData,06:52:34,16.0,187.46,11310.17,120,797.28,No,Yes,No,Not Applicable,Poor Website,3.0
28287,fffe4300490044003100330036003500,Stella Dickison,41.0,M,5ATIQ3W,City,Basic Membership,20150920,No,,Credit/Debit Card Offers,Smartphone,WiFi,15:50:03,-4.0,32.57,43169.58,200,555.94,Yes,No,Yes,No Information Available,Too many ads,5.0
28288,fffe43004900440034003900380038003300,Sidney Mckey,53.0,M,3COGERT,Town,Silver Membership,20151203,No,,Gift Vouchers/Coupons,Smartphone,MobileData,02:03:26,10.0,169.18,25701.68,110,621.97,No,Yes,Yes,Solved,Poor Website,4.0
28289,fffe43004900440034003800370031003400,Aletha Mcguire,30.0,M,N2PH0KG,Town,Basic Membership,20171218,Yes,CID42333,Without Offers,Smartphone,WiFi,01:01:26,21.0,54.32,14713.89,160,526.16,Yes,No,No,Not Applicable,No reason specified,5.0
28290,fffe4300490044003800300037003600,Tatyana Freeborn,50.0,M,DM5KSRD,Village,No Membership,20160825,No,,Without Offers,Smartphone,FiberOptic,23:03:15,20.0,801.1099999999999,45931.47,150,588.66,No,Yes,Yes,Unsolved,Poor Website,5.0
28291,fffe43004900440034003900310038003300,Maryln Groff,38.0,F,2UIGYI1,Town,Gold Membership,20171008,No,,Gift Vouchers/Coupons,unknown,MobileData,11:14:50,12.0,324.6,28875.91,120,986.0550000000002,No,Yes,No,Not Applicable,No reason specified,4.0
28292,fffe43004900440032003900340039003900,Selena Mckinzie,36.0,F,TLZ7SCA,Town,Gold Membership,20150306,Yes,CID33047,Without Offers,Desktop,WiFi,14:25:12,-4.0,206.8,8661.33,260,654.35,Yes,Yes,No,Not Applicable,Poor Product Quality,4.0
28294,fffe43004900440032003800390037003100,Kristen Wain,29.0,F,DMH3T2J,unknown,Platinum Membership,20161016,Yes,CID39220,Without Offers,Desktop,FiberOptic,15:07:12,13.0,242.07,30462.49,Error,722.48,Yes,Yes,No,Not Applicable,No reason specified,3.0
28295,fffe43004900440034003600320032003400,Andra Eynon,34.0,M,B146Q9C,Town,Basic Membership,20170715,Yes,CID51745,Gift Vouchers/Coupons,unknown,MobileData,05:39:03,18.0,184.21,38273.74,90,986.0550000000002,Yes,No,No,Not Applicable,Poor Customer Service,4.0
28296,fffe43004900440033003500340034003600,Setsuko Rakow,58.0,F,6HPECTT,Village,Premium Membership,20150508,Yes,CID55218,Without Offers,Smartphone,MobileData,16:12:55,3.0,56.78,37206.18,Error,746.06,No,Yes,No,Not Applicable,User Friendly Website,2.0
28297,fffe4300490044003500330037003600,Gricelda Press,51.0,M,5B4BCIX,unknown,Premium Membership,20170501,Yes,,Credit/Debit Card Offers,Smartphone,WiFi,08:58:44,18.0,135.89,3602.64,200,687.4398592783969,No,Yes,Yes,Unsolved,Too many ads,3.0
28298,fffe43004900440032003100340038003600,Mechelle Gagnier,24.0,M,NIA97TN,Town,Gold Membership,20160728,Yes,CID839,Without Offers,unknown,WiFi,02:16:30,13.0,554.93,32486.75,210,973.8823770714356,Yes,No,No,Not Applicable,Poor Customer Service,4.0
28299,fffe43004900440031003200350034003800,Danica Hollifield,22.0,M,J24JBY4,City,Silver Membership,20170925,Yes,CID55444,Credit/Debit Card Offers,Desktop,WiFi,08:55:37,3.0,-268.3783163582443,6237.28,140,622.16,Yes,No,No,Not Applicable,Poor Customer Service,4.0
28300,fffe43004900440031003600320036003000,Janell Arboleda,40.0,F,ANAQ20P,Town,No Membership,20160214,Yes,CID52305,Gift Vouchers/Coupons,Smartphone,MobileData,15:58:00,17.0,59.01,9267.18,140,658.92,Yes,No,No,Not Applicable,Poor Product Quality,5.0
28301,fffe43004900440032003400350032003500,Nikki Ybarbo,57.0,F,OOF5KN0,Town,Platinum Membership,20170202,Yes,CID5524,Without Offers,Both,WiFi,11:34:35,6.0,601.33,34153.51,100,732.07,No,Yes,Yes,Solved in Followup,Poor Customer Service,3.0
28302,fffe43004900440031003700320039003800,Nolan Eshleman,62.0,F,TBUA7HC,Village,No Membership,20161106,Yes,CID1594,Credit/Debit Card Offers,Smartphone,MobileData,22:38:47,6.0,801.1099999999999,32928.72,220,651.26,No,Yes,No,Not Applicable,Poor Website,5.0
28303,fffe430049004400310036003700,Ivory Troyer,41.0,F,DOBANX3,Village,Premium Membership,20160804,No,,Without Offers,Desktop,FiberOptic,04:17:00,19.0,36.41,23557.7,280,727.8,No,Yes,No,Not Applicable,No reason specified,3.0
28304,fffe43004900440032003100330037003000,Jena Rossetti,60.0,M,A5L20D5,unknown,Basic Membership,20160916,Yes,CID15635,Gift Vouchers/Coupons,Desktop,WiFi,01:22:49,5.0,59.3,43072.32,170,575.65,No,Yes,No,Not Applicable,No reason specified,5.0
28305,fffe43004900440032003400350031003000,Nan Verde,63.0,F,39NHSS8,Town,Silver Membership,20160918,No,,Credit/Debit Card Offers,Smartphone,WiFi,06:56:27,17.0,94.15,20249.24,200,986.0550000000002,Yes,No,Yes,Solved in Followup,Too many ads,4.0
28306,fffe43004900440036003200300032003700,Antonio Okeefe,21.0,F,GO76J5R,Village,Silver Membership,20160728,Yes,CID2894,Credit/Debit Card Offers,Smartphone,WiFi,13:19:33,20.0,293.18,45900.85,180,709.7,Yes,No,Yes,No Information Available,Poor Product Quality,3.0
28307,fffe430049004400350038003300,Wan Feltz,44.0,M,ZGYQD5P,Town,Basic Membership,20170507,No,,Credit/Debit Card Offers,Desktop,WiFi,23:41:14,13.0,302.38,45804.25,280,904.9592726702128,Yes,No,Yes,No Information Available,Poor Customer Service,4.0
28308,fffe43004900440031003200370035003100,Ha Calderwood,13.0,M,33SB6DK,City,Premium Membership,20170109,No,,Credit/Debit Card Offers,Desktop,WiFi,13:29:15,-4.0,48.83,80893.05,50,986.0550000000002,No,Yes,No,Not Applicable,Products always in Stock,1.0
28309,fffe43004900440035003700380031003900,Annika Loredo,12.0,F,WAQCH2I,City,Basic Membership,20171211,No,,Gift Vouchers/Coupons,Smartphone,WiFi,22:52:54,6.0,497.62,9221.58,220,664.11,Yes,No,Yes,No Information Available,Poor Product Quality,5.0
28310,fffe43004900440034003000390034003700,Londa Mirelez,36.0,M,XU0WBC0,City,Basic Membership,20160623,No,,Gift Vouchers/Coupons,unknown,FiberOptic,15:38:28,19.0,801.1099999999999,6854.54,270,540.99,Yes,Yes,No,Not Applicable,No reason specified,5.0
28311,fffe43004900440032003800390035003600,Candy Brehmer,52.0,M,488M27T,City,Platinum Membership,20160521,Yes,CID46530,Credit/Debit Card Offers,unknown,WiFi,15:50:06,16.0,30.68,80893.05,70,771.2,Yes,No,Yes,No Information Available,Reasonable Price,1.0
28312,fffe43004900440035003500350033003000,Rosio Eisenman,41.0,M,AQOGZEC,Village,No Membership,20151118,Yes,CID8086,Credit/Debit Card Offers,Desktop,WiFi,09:07:00,6.0,192.85,11301.31,150,393.91499999999985,Yes,No,No,Not Applicable,Too many ads,4.0
28313,fffe43004900440035003700300038003000,Kristeen Eisele,24.0,M,QU55EYP,unknown,Platinum Membership,20151116,No,,Gift Vouchers/Coupons,Both,FiberOptic,03:51:59,18.0,250.83,6010.37,210,718.55,No,Yes,No,Not Applicable,Too many ads,3.0
